 -17.5000    	 0.157000    	-9.800000E-02	-0.398000    	-0.478000    	-0.141000    	 0.138000    	-9.000001E-03	-0.407000    	-0.621000    	-0.523000    	-0.183000    	 4.700000E-02
 -12.5000    	 0.190000    	-7.100000E-02	-0.344000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 9.200001E-02	-0.168000    	-0.277000    	-0.185000    	 7.500000E-02	 0.337000    
 -7.50000    	 0.354000    	-5.100000E-02	-0.320000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.169000    	 8.400001E-02	 0.228000    	 0.422000    	 0.720000    
 -2.50000    	 0.439000    	-0.104000    	-0.401000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 0.254000    	 0.450000    	 0.733000    	  1.10300    
    May 1863	 -2.50000    	  2.50000    	  7.50000    	  12.5000    	  17.5000    	  22.5000    	  27.5000    	  32.5000    	  37.5000    	  42.5000    	  47.5000    	  52.5000    
 -87.5000    	  1.17500    	 0.653000    	 0.128000    	-0.352000    	-0.401000    	 0.144000    	  1.14900    	  2.06900    	 1.000000E+30	-4.200000E-02	 1.600000E-02	 1.000000E+30
 -82.5000    	  1.01700    	 0.547000    	 6.200000E-02	-0.277000    	-0.266000    	 0.194000    	 0.937000    	  1.06000    	 1.000000E+30	 4.200000E-02	 0.195000    	 1.000000E+30
 -77.5000    	 1.000000E+30	 0.412000    	-0.115000    	-0.409000    	-0.253000    	 0.123000    	 0.409000    	 0.531000    	 0.544000    	 0.493000    	 1.000000E+30	 1.000000E+30
 -72.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.444000    	-0.290000    	-2.300000E-02	 0.282000    	 0.403000    	 0.504000    	 0.400000    	 1.000000E+30	 1.000000E+30
 -67.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.335000    	-0.329000    	-0.102000    	 0.222000    	 0.382000    	 0.377000    	 0.133000    	-0.429000    	 1.000000E+30
 -62.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.291000    	-0.356000    	-0.168000    	 0.182000    	 0.367000    	 0.426000    	 0.172000    	 0.159000    	  1.06500    
 -57.5000    	 1.000000E+30	 1.000000E+30	-0.294000    	-0.426000    	-0.406000    	-0.145000    	 0.161000    	 0.304000    	 0.366000    	 0.209000    	-1.200000E-02	 0.271000    
